Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39,No,Travel_Rarely,447,Research & Development,1,6,Life Sciences,3,636,0,Female,67,2,1,Manufacturing Director,1,Married,6447,15699,4,Y,No,10,2,2,78,0,6,4,3,6,6,5,3
33,No,Non-Travel,699,Research & Development,9,2,Medical,3,1980,2,Female,39,1,2,Research Director,5,Married,11030,26861,5,Y,No,21,2,2,80,0,11,3,5,12,7,4,10
57,No,Travel_Rarely,1323,Research & Development,4,5,Medical,0,9,1,Female,80,5,2,Laboratory Technician,0,Married,2670,9963,6,Y,Yes,18,5,0,79,5,11,4,0,3,0,0,0
30,Yes,Travel_Rarely,376,Research & Development,23,5,Life Sciences,1,911,0,Male,86,1,0,Laboratory Technician,6,Single,2797,18017,2,Y,Yes,24,3,1,81,0,1,4,0,1,2,0,3
27,No,Travel_Rarely,1377,Research & Development,14,4,Other,1,2054,4,Male,44,1,3,Laboratory Technician,2,Married,4026,23677,6,Y,Yes,12,5,0,82,0,8,2,4,6,5,2,2
30,No,Travel_Rarely,1380,Research & Development,15,3,Other,1,2054,5,Male,44,0,1,Laboratory Technician,3,Married,4026,23677,4,Y,Yes,13,3,2,81,1,8,1,5,4,1,2,2
54,No,Travel_Rarely,1149,Sales,1,1,Marketing,0,301,3,Female,50,2,3,Sales Executive,0,Married,5939,17012,3,Y,No,15,1,2,79,1,18,4,2,8,0,0,5
39,No,Travel_Frequently,886,Human Resources,11,6,Human Resources,0,1561,1,Male,73,4,4,Human Resources,2,Married,6076,14816,1,Y,No,10,1,3,78,2,10,3,3,7,2,1,0
53,Yes,Travel_Rarely,1169,Sales,25,6,Life Sciences,3,1967,2,Male,67,5,4,Sales Executive,1,Single,10448,5844,5,Y,Yes,11,2,1,80,0,17,3,4,0,0,1,4
36,Yes,Travel_Rarely,806,Human Resources,8,5,Human Resources,0,131,2,Male,61,2,0,Human Resources,1,Divorced,2071,23646,2,Y,Yes,23,3,3,80,1,7,4,5,4,1,2,3
30,No,Travel_Rarely,1060,Research & Development,4,1,Medical,2,470,2,Female,77,5,0,Laboratory Technician,0,Married,2369,3957,0,Y,No,11,3,5,81,0,9,3,1,7,0,0,6
50,No,Travel_Rarely,1247,Research & Development,16,6,Life Sciences,0,639,2,Male,57,0,3,Research Director,1,Divorced,19504,2127,0,Y,Yes,15,3,2,78,1,33,4,4,30,10,0,11
36,No,Travel_Rarely,1119,Sales,12,4,Marketing,0,2045,2,Female,100,4,1,Sales Executive,6,Married,6652,14369,5,Y,No,12,1,2,79,3,6,0,1,5,5,0,2
39,No,Travel_Rarely,167,Research & Development,11,6,Life Sciences,1,1157,2,Male,47,5,0,Laboratory Technician,6,Married,4765,9052,4,Y,Yes,13,2,1,80,3,8,4,5,3,1,0,1
28,No,Non-Travel,1398,Sales,20,3,Other,1,569,3,Female,70,5,3,Sales Executive,1,Married,8413,2892,0,Y,No,10,2,5,82,0,12,3,2,10,10,9,10
21,No,Travel_Rarely,997,Research & Development,3,2,Medical,2,377,5,Male,100,1,0,Research Scientist,2,Single,3231,10529,0,Y,No,15,3,0,82,1,1,4,2,4,4,2,2
29,Yes,Travel_Rarely,104,Research & Development,25,4,Life Sciences,1,19,4,Male,52,0,0,Laboratory Technician,1,Single,2029,12946,3,Y,Yes,13,1,1,82,0,6,6,4,6,1,1,4
34,No,Travel_Frequently,303,Sales,1,4,Marketing,0,217,2,Female,77,4,0,Sales Representative,5,Married,2229,11314,8,Y,No,16,2,3,79,0,4,3,5,4,1,0,2
41,No,Travel_Frequently,955,Research & Development,30,3,Medical,1,169,0,Female,74,5,3,Research Scientist,5,Single,4741,16088,5,Y,No,13,4,4,82,0,16,3,3,1,1,0,3
29,No,Travel_Rarely,153,Sales,7,3,Life Sciences,1,939,2,Male,41,3,2,Sales Representative,3,Married,2328,11739,2,Y,No,14,2,0,80,0,14,0,3,8,9,6,2
52,No,Travel_Rarely,1216,Research & Development,2,2,Technical Degree,0,124,3,Female,58,4,2,Research Director,4,Married,13549,23999,8,Y,No,13,5,0,82,1,14,4,0,2,5,0,1
31,No,Travel_Rarely,147,Research & Development,6,4,Medical,0,306,1,Female,49,4,2,Research Scientist,2,Married,2620,13249,8,Y,No,21,6,6,80,0,7,2,5,3,0,2,0
37,No,Travel_Rarely,1018,Research & Development,6,5,Life Sciences,2,692,4,Male,84,3,3,Research Scientist,4,Single,6647,19368,3,Y,No,14,4,3,82,0,15,3,4,16,13,12,8
31,No,Travel_Frequently,552,Research & Development,5,5,Life Sciences,1,429,2,Female,73,4,4,Manager,2,Married,11879,23366,6,Y,No,12,5,4,78,4,11,0,5,11,8,9,6
45,No,Travel_Rarely,1037,Research & Development,18,5,Medical,0,1460,2,Male,94,0,5,Healthcare Representative,3,Divorced,10853,19861,1,Y,Yes,20,5,4,82,0,25,0,5,5,6,2,5
31,No,Travel_Rarely,107,Human Resources,2,4,Human Resources,0,422,1,Male,60,4,1,Human Resources,0,Married,6412,17822,2,Y,No,12,1,2,81,0,9,3,4,4,1,0,1
41,No,Non-Travel,1251,Sales,21,5,Life Sciences,3,1928,1,Female,32,3,2,Sales Executive,1,Married,5738,3986,5,Y,No,19,3,4,79,0,8,0,1,4,1,1,0
52,No,Travel_Rarely,1044,Research & Development,11,4,Technical Degree,1,491,3,Male,100,3,2,Healthcare Representative,2,Single,10497,2754,6,Y,No,17,1,6,78,0,21,3,2,2,2,1,1
36,No,Travel_Rarely,331,Research & Development,4,1,Life Sciences,2,502,2,Female,94,1,2,Research Scientist,3,Married,2542,11868,4,Y,No,14,2,1,79,0,6,5,4,2,3,0,2
52,No,Travel_Rarely,622,Sales,1,2,Marketing,2,778,1,Male,30,3,2,Manager,3,Married,16854,10086,0,Y,No,12,5,3,82,0,36,3,5,35,7,0,15
49,No,Travel_Frequently,334,Research & Development,20,5,Medical,0,1537,1,Male,88,3,5,Research Director,3,Single,14413,24450,3,Y,Yes,14,2,4,81,1,32,1,2,31,4,15,10
45,No,Travel_Rarely,1040,Research & Development,21,2,Medical,0,1462,1,Male,96,3,5,Healthcare Representative,1,Divorced,10850,19862,2,Y,Yes,16,3,1,78,1,24,0,5,7,6,2,5
22,Yes,Travel_Rarely,241,Human Resources,20,0,Human Resources,1,1714,5,Male,56,0,0,Human Resources,2,Married,1556,11583,1,Y,No,13,5,5,82,1,1,0,4,2,0,0,2
24,No,Travel_Rarely,824,Research & Development,17,4,Other,0,644,6,Male,96,2,0,Laboratory Technician,2,Married,2127,9101,0,Y,No,19,3,4,79,2,0,1,1,2,2,0,0
30,Yes,Travel_Frequently,1496,Sales,1,2,Technical Degree,0,1484,3,Male,94,4,3,Sales Representative,4,Married,2908,15748,5,Y,No,17,5,3,82,0,4,2,3,4,0,2,2
44,No,Travel_Frequently,1033,Research & Development,19,3,Medical,2,623,1,Female,84,1,3,Healthcare Representative,5,Married,10529,8984,4,Y,No,12,5,2,82,2,27,3,1,4,1,2,1
40,No,Non-Travel,1335,Human Resources,4,2,Human Resources,1,1803,3,Male,99,3,3,Human Resources,1,Divorced,2593,7130,4,Y,No,11,5,4,82,5,13,1,1,10,9,1,9
35,No,Travel_Rarely,1016,Research & Development,4,2,Life Sciences,2,693,4,Male,80,0,2,Research Scientist,2,Single,6646,19369,3,Y,No,13,5,0,81,0,16,5,4,19,13,12,6
34,No,Travel_Rarely,913,Research & Development,11,2,Medical,0,700,3,Male,50,3,0,Manufacturing Director,2,Divorced,8845,13935,2,Y,Yes,11,1,5,82,1,12,0,5,3,4,2,2
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,1,228,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
29,Yes,Travel_Rarely,993,Research & Development,2,5,Technical Degree,2,301,5,Male,86,5,0,Research Scientist,5,Single,2058,19758,1,Y,No,14,3,3,78,0,8,3,2,4,0,0,5
52,No,Travel_Rarely,1081,Sales,2,4,Life Sciences,0,1068,1,Female,42,1,5,Sales Executive,2,Married,10686,8391,6,Y,No,13,1,1,79,0,12,3,5,8,5,8,2
26,No,Travel_Rarely,1166,Research & Development,5,3,Life Sciences,2,1258,0,Male,78,4,2,Research Scientist,1,Divorced,2517,3210,0,Y,No,12,2,0,78,3,5,1,2,4,3,0,2
32,No,Travel_Rarely,319,Research & Development,1,5,Life Sciences,3,548,5,Female,42,3,2,Manufacturing Director,4,Single,6091,24793,0,Y,No,18,2,2,79,0,13,2,3,3,6,0,3
31,No,Travel_Rarely,116,Sales,13,6,Life Sciences,2,859,1,Male,72,5,1,Sales Executive,4,Divorced,4402,9252,0,Y,No,11,3,4,81,0,6,5,4,4,4,1,2
34,No,Travel_Frequently,1469,Sales,12,1,Technical Degree,2,154,3,Female,90,5,5,Sales Executive,5,Married,9738,22953,0,Y,No,14,2,2,78,0,11,8,1,7,8,3,10
37,Yes,Travel_Frequently,129,Research & Development,27,6,Life Sciences,1,881,3,Female,96,5,2,Research Scientist,4,Divorced,2021,16612,3,Y,Yes,21,2,2,80,0,11,4,1,12,2,7,7
42,No,Travel_Rarely,269,Research & Development,2,3,Medical,1,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
38,No,Travel_Rarely,1331,Research & Development,3,2,Technical Degree,0,948,5,Female,81,2,2,Research Director,2,Married,13583,16292,0,Y,No,15,4,1,78,3,16,4,3,17,11,7,12
35,No,Travel_Rarely,505,Sales,17,0,Medical,2,1357,3,Female,64,2,4,Sales Executive,0,Single,6127,23551,3,Y,No,10,4,5,82,0,8,4,3,11,8,10,7
31,No,Travel_Frequently,1142,Sales,2,1,Life Sciences,3,53,3,Female,42,6,3,Sales Executive,2,Married,5376,3192,1,Y,No,21,3,3,79,2,11,1,1,5,4,1,2
52,No,Travel_Rarely,634,Sales,19,6,Marketing,3,119,3,Male,72,5,0,Sales Executive,4,Single,5441,8425,0,Y,Yes,20,2,2,80,1,9,4,3,8,6,0,2
36,No,Travel_Rarely,748,Research & Development,26,1,Life Sciences,3,1595,1,Male,46,5,4,Laboratory Technician,3,Married,3408,25350,3,Y,No,19,2,6,78,4,11,2,4,12,7,6,7
34,Yes,Travel_Rarely,351,Sales,6,1,Marketing,3,485,4,Female,36,4,0,Sales Representative,5,Single,2851,9151,1,Y,Yes,15,4,1,79,2,1,4,2,1,1,1,0
40,No,Travel_Frequently,766,Sales,22,4,Life Sciences,2,1813,5,Male,85,3,1,Sales Executive,3,Divorced,4127,19188,1,Y,No,17,5,6,79,0,9,8,1,1,2,4,1
29,No,Travel_Frequently,488,Research & Development,12,3,Life Sciences,2,1144,2,Female,60,4,2,Research Scientist,3,Divorced,3292,17940,2,Y,No,12,2,4,80,1,10,3,0,6,3,0,3
52,No,Travel_Rarely,155,Research & Development,11,0,Life Sciences,0,1970,3,Female,65,3,2,Research Scientist,3,Married,2899,22472,1,Y,No,9,5,4,78,1,8,5,3,2,5,0,4
31,Yes,Travel_Rarely,804,Research & Development,0,2,Life Sciences,2,818,1,Female,38,2,2,Laboratory Technician,0,Married,2319,6687,0,Y,Yes,9,1,4,78,1,1,0,4,3,0,0,0
38,No,Travel_Rarely,900,Human Resources,8,4,Medical,1,1551,2,Male,39,2,2,Manager,3,Single,16435,17383,0,Y,Yes,20,2,2,78,2,19,4,2,20,5,7,9
52,No,Travel_Rarely,449,Research & Development,2,5,Medical,1,1473,6,Male,40,4,3,Research Director,1,Single,16598,19762,4,Y,No,14,1,2,80,0,36,2,3,11,9,9,8
35,No,Travel_Rarely,1298,Research & Development,28,5,Medical,0,13,1,Male,94,5,0,Healthcare Representative,4,Married,5237,16578,8,Y,No,11,5,2,81,2,18,5,4,8,8,6,5
35,No,Travel_Frequently,617,Research & Development,5,0,Life Sciences,0,1103,0,Male,45,4,3,Healthcare Representative,4,Single,7754,22266,0,Y,No,15,4,1,80,0,7,1,4,5,0,0,2
35,No,Travel_Rarely,609,Research & Development,10,4,Life Sciences,0,880,6,Female,66,0,2,Manufacturing Director,2,Married,10684,23459,3,Y,Yes,22,5,2,79,1,19,1,3,17,13,4,14
39,Yes,Travel_Rarely,808,Human Resources,4,6,Human Resources,3,132,1,Male,63,3,3,Human Resources,3,Divorced,2071,23649,2,Y,Yes,24,6,6,80,0,5,2,3,3,0,0,0
25,No,Travel_Rarely,1128,Sales,9,5,Marketing,0,458,4,Female,54,4,3,Sales Executive,4,Married,6213,3413,1,Y,No,17,5,0,78,0,7,3,2,9,7,0,8
35,No,Travel_Rarely,306,Sales,0,4,Other,0,788,6,Male,62,4,4,Sales Executive,2,Single,6274,18687,0,Y,No,20,4,4,79,0,8,7,2,5,3,1,6
29,No,Travel_Rarely,850,Sales,8,1,Marketing,2,1181,2,Male,73,1,4,Sales Executive,2,Married,6579,2707,0,Y,No,18,4,2,80,2,9,2,3,12,3,1,3
36,No,Travel_Rarely,327,Sales,17,5,Marketing,1,1435,4,Female,97,0,2,Sales Executive,3,Married,5645,13496,5,Y,No,11,3,3,80,4,12,1,3,3,1,2,4
60,No,Travel_Rarely,1272,Research & Development,3,2,Technical Degree,2,940,2,Female,35,4,1,Healthcare Representative,2,Divorced,10552,9256,1,Y,Yes,11,4,5,79,0,22,2,5,8,1,2,4
33,Yes,Travel_Frequently,1125,Research & Development,16,0,Life Sciences,1,31,3,Female,74,3,1,Research Scientist,2,Single,3918,4680,1,Y,Yes,24,3,1,82,0,11,3,1,11,1,7,8
29,Yes,Travel_Rarely,1475,Sales,15,2,Marketing,0,1931,3,Female,83,1,0,Sales Executive,5,Single,9855,23352,1,Y,Yes,10,3,4,82,0,5,0,1,1,0,3,2
31,No,Travel_Rarely,594,Research & Development,6,1,Life Sciences,3,1884,6,Male,59,4,0,Laboratory Technician,0,Single,2062,19384,2,Y,No,15,5,4,78,0,13,4,1,5,4,2,3
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12
35,No,Non-Travel,698,Research & Development,3,5,Life Sciences,2,1113,4,Male,41,0,0,Research Scientist,2,Married,2980,22480,3,Y,No,19,5,6,82,5,8,0,2,2,1,2,1
41,No,Travel_Rarely,120,Sales,14,2,Marketing,0,1974,3,Male,78,1,3,Sales Executive,0,Single,13339,25100,0,Y,No,11,5,1,82,1,19,3,4,22,6,9,12
55,No,Travel_Rarely,157,Research & Development,9,2,Medical,3,1979,1,Female,78,3,1,Manufacturing Director,1,Single,4440,25200,8,Y,Yes,21,3,6,79,1,8,3,1,5,3,2,6
34,No,Travel_Rarely,991,Research & Development,1,3,Medical,1,1566,2,Male,67,1,0,Laboratory Technician,3,Single,2448,21729,1,Y,No,21,5,1,80,0,2,5,4,2,0,1,2
31,Yes,Travel_Frequently,601,Human Resources,8,3,Human Resources,1,1749,5,Female,68,0,2,Human Resources,6,Divorced,2179,9734,8,Y,No,12,3,3,82,0,6,2,1,5,4,1,4
51,No,Non-Travel,1000,Research & Development,17,6,Life Sciences,0,273,5,Male,91,1,2,Manufacturing Director,2,Divorced,6803,23792,3,Y,Yes,17,1,1,82,1,5,0,2,6,9,1,5
37,No,Travel_Rarely,327,Sales,14,5,Marketing,0,1438,4,Female,98,3,1,Sales Executive,0,Married,5647,13495,4,Y,No,14,3,0,81,1,10,5,0,3,1,0,2
34,No,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3
26,Yes,Non-Travel,1365,Research & Development,25,2,Technical Degree,0,1082,1,Male,74,2,2,Healthcare Representative,0,Single,8724,12355,0,Y,No,14,3,2,78,1,9,2,3,8,7,1,7
32,Yes,Non-Travel,968,Research & Development,14,5,Technical Degree,1,1906,6,Male,85,3,3,Research Scientist,1,Married,2308,14461,2,Y,Yes,25,3,2,82,0,5,2,1,6,3,1,0
35,No,Travel_Frequently,1465,Sales,13,4,Technical Degree,0,153,2,Female,94,4,3,Sales Executive,3,Married,9740,22954,2,Y,No,15,5,2,79,0,10,4,5,9,7,4,10
37,No,Travel_Rarely,396,Sales,10,1,Marketing,0,891,2,Male,99,2,0,Sales Representative,2,Married,2901,12103,0,Y,No,21,4,2,78,3,2,5,4,1,4,0,0
43,No,Travel_Rarely,555,Research & Development,18,3,Life Sciences,2,1998,4,Male,34,5,3,Research Scientist,2,Divorced,5411,11190,8,Y,Yes,19,2,1,81,0,7,2,1,4,3,0,4
60,Yes,Travel_Rarely,603,Research & Development,9,5,Medical,1,1361,2,Female,53,1,4,Manufacturing Director,3,Married,10009,12022,9,Y,Yes,15,5,3,78,0,31,0,1,10,9,7,9
39,No,Travel_Frequently,506,Research & Development,8,6,Life Sciences,1,1998,2,Male,72,1,1,Manufacturing Director,1,Married,5320,14286,2,Y,No,10,4,3,80,0,11,2,2,9,5,7,6
25,No,Travel_Rarely,775,Sales,29,4,Medical,3,620,0,Male,44,5,3,Sales Executive,2,Divorced,4306,4269,7,Y,No,10,5,0,82,2,9,6,3,2,0,1,0
19,Yes,Travel_Frequently,1305,Sales,7,3,Marketing,0,614,4,Male,69,3,0,Sales Representative,0,Single,1876,8059,2,Y,Yes,12,2,2,78,0,0,1,5,0,1,0,0
41,No,Non-Travel,342,Research & Development,7,4,Life Sciences,3,1812,3,Male,53,3,2,Research Scientist,4,Single,2440,24976,3,Y,No,15,1,1,82,1,8,3,2,2,0,0,1
25,No,Travel_Frequently,1478,Research & Development,0,3,Life Sciences,0,383,3,Female,85,4,2,Manufacturing Director,4,Divorced,6396,26766,0,Y,No,19,5,3,78,1,7,8,3,4,5,3,6
33,No,Travel_Frequently,855,Research & Development,2,3,Life Sciences,0,1012,3,Female,95,1,4,Manufacturing Director,2,Married,4150,11275,0,Y,No,11,4,4,82,2,3,0,5,3,3,0,4
40,No,Travel_Rarely,367,Research & Development,7,2,Life Sciences,0,1725,1,Female,90,4,0,Manufacturing Director,0,Married,6517,5043,4,Y,Yes,17,4,1,82,0,20,4,3,3,1,1,0
42,No,Travel_Rarely,534,Research & Development,4,3,Technical Degree,0,320,3,Male,60,2,7,Manager,5,Married,19231,4935,2,Y,No,13,4,3,81,0,24,3,5,21,18,12,15
34,No,Travel_Rarely,313,Research & Development,8,3,Life Sciences,0,1657,2,Male,79,3,2,Laboratory Technician,0,Single,2011,10950,4,Y,No,10,5,2,80,0,17,3,4,3,1,2,1
36,No,Non-Travel,151,Sales,9,2,Technical Degree,0,984,5,Female,86,5,2,Sales Executive,5,Single,5667,19898,1,Y,Yes,11,1,1,79,0,7,0,3,6,3,0,5
37,No,Travel_Rarely,1373,Research & Development,0,1,Life Sciences,3,392,3,Female,43,3,0,Research Scientist,5,Single,2117,15881,3,Y,No,13,4,4,78,0,16,1,1,15,12,4,5
42,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14
31,No,Non-Travel,301,Research & Development,0,1,Life Sciences,0,883,4,Male,59,5,0,Laboratory Technician,3,Divorced,2312,9149,2,Y,No,14,3,4,82,3,3,3,4,5,0,0,1
18,No,Travel_Rarely,958,Research & Development,3,5,Life Sciences,1,655,6,Female,81,0,1,Research Scientist,3,Single,2836,11757,1,Y,No,12,4,5,78,0,0,2,2,3,0,0,0
49,No,Travel_Rarely,771,Human Resources,7,5,Life Sciences,0,1354,1,Male,86,4,4,Manager,3,Divorced,14026,17586,0,Y,Yes,11,4,0,80,0,34,4,5,31,7,0,8
29,No,Travel_Rarely,1469,Research & Development,0,3,Medical,0,497,6,Male,81,1,3,Laboratory Technician,3,Divorced,3816,17881,0,Y,No,13,4,1,82,0,4,2,5,5,0,0,5
27,No,Travel_Rarely,513,Sales,1,4,Medical,0,1896,1,Female,88,6,1,Sales Executive,3,Single,6499,26999,0,Y,No,12,2,4,82,0,9,7,1,6,5,2,9
51,No,Travel_Rarely,1320,Sales,28,6,Marketing,2,853,2,Female,64,2,4,Manager,5,Married,16309,5596,4,Y,No,15,1,5,79,0,31,1,4,19,8,2,16
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
52,No,Travel_Rarely,1323,Research & Development,28,4,Life Sciences,0,1318,4,Female,45,3,6,Research Director,0,Married,16882,22421,5,Y,Yes,9,3,4,80,1,27,0,1,4,2,0,2
56,No,Travel_Rarely,1445,Sales,11,7,Marketing,2,1936,6,Female,87,4,0,Sales Executive,0,Married,5382,20330,3,Y,No,17,3,5,80,2,4,1,1,0,1,0,1
32,No,Travel_Frequently,970,Sales,8,2,Life Sciences,0,1113,4,Female,28,2,2,Sales Executive,2,Married,4304,13401,1,Y,No,16,5,5,81,3,5,4,1,3,2,1,4
35,No,Non-Travel,1061,Research & Development,23,5,Medical,1,527,2,Female,71,1,3,Research Scientist,2,Married,4451,23867,1,Y,Yes,16,1,2,80,0,15,3,3,14,10,9,8
54,No,Travel_Rarely,1375,Sales,4,3,Medical,3,982,1,Male,44,2,3,Manager,3,Divorced,14853,13939,4,Y,No,11,1,3,81,0,22,3,2,19,13,14,4
22,No,Non-Travel,828,Sales,14,2,Life Sciences,0,1494,3,Female,78,1,2,Sales Representative,1,Married,2033,7105,3,Y,No,13,4,4,81,0,3,2,2,1,0,0,1
40,No,Travel_Rarely,1153,Research & Development,4,3,Other,2,1781,3,Female,41,1,3,Laboratory Technician,1,Married,3703,16378,2,Y,No,11,1,1,79,1,3,3,2,3,5,0,2
53,No,Non-Travel,586,Sales,31,2,Life Sciences,0,2017,2,Male,42,1,1,Sales Representative,4,Divorced,3484,19787,3,Y,No,14,3,0,80,4,16,3,2,8,7,2,0
36,No,Travel_Rarely,446,Research & Development,0,3,Life Sciences,2,636,4,Female,64,1,0,Manufacturing Director,0,Married,6446,15700,7,Y,No,10,4,0,79,0,10,2,1,4,4,2,4
45,No,Travel_Rarely,1197,Research & Development,5,4,Life Sciences,2,1286,2,Male,90,5,3,Manager,0,Divorced,19192,17476,0,Y,No,14,2,6,81,3,25,6,1,27,7,13,12
39,Yes,Travel_Rarely,1086,Research & Development,4,6,Life Sciences,2,928,4,Female,58,3,1,Laboratory Technician,4,Divorced,2780,17725,4,Y,Yes,15,2,3,79,1,12,1,4,6,9,2,0
39,No,Travel_Frequently,1280,Sales,2,2,Medical,2,1701,5,Male,30,0,1,Sales Executive,2,Divorced,9526,7679,0,Y,No,14,2,4,81,1,6,2,2,5,5,0,5
29,No,Travel_Rarely,501,Sales,25,3,Marketing,0,749,4,Male,101,3,4,Sales Executive,2,Divorced,5304,25275,5,Y,No,22,3,4,78,1,9,0,2,7,8,7,6
41,No,Travel_Frequently,789,Research & Development,3,2,Medical,0,806,2,Female,40,3,0,Healthcare Representative,0,Married,4245,9929,0,Y,No,24,3,2,81,3,6,3,3,6,7,3,9
44,No,Travel_Rarely,932,Sales,7,5,Marketing,1,865,3,Male,73,4,1,Sales Executive,0,Divorced,10762,19238,4,Y,Yes,13,1,5,81,1,17,4,5,5,5,1,1
51,No,Travel_Frequently,969,Research & Development,8,2,Medical,3,1298,1,Female,42,0,1,Laboratory Technician,4,Single,2837,4255,2,Y,No,16,3,2,82,1,6,6,1,6,0,7,5
35,Yes,Travel_Rarely,622,Research & Development,16,6,Other,0,1011,2,Male,37,3,0,Laboratory Technician,2,Divorced,3741,10076,0,Y,Yes,24,2,6,81,0,6,4,2,4,2,1,1
31,No,Travel_Rarely,1083,Sales,14,5,Technical Degree,0,534,3,Female,82,1,4,Sales Executive,3,Single,6576,19556,2,Y,No,13,2,0,82,2,7,7,3,4,6,2,5
30,No,Non-Travel,1396,Sales,20,2,Other,0,565,2,Female,68,4,1,Sales Executive,0,Married,8410,2889,0,Y,No,11,5,5,80,0,8,4,5,9,6,8,9
20,Yes,Travel_Frequently,1254,Research & Development,3,5,Life Sciences,0,1204,4,Male,48,4,3,Research Scientist,2,Married,2853,4225,0,Y,Yes,11,4,3,81,0,0,3,2,0,0,0,1
40,No,Travel_Frequently,943,Research & Development,22,1,Medical,2,1044,2,Female,82,3,1,Manufacturing Director,0,Single,10879,5085,0,Y,Yes,14,2,2,80,0,21,3,2,19,4,0,10
39,No,Travel_Rarely,673,Research & Development,20,1,Life Sciences,0,1630,1,Male,86,3,2,Manufacturing Director,1,Married,5770,26491,4,Y,No,19,4,0,79,1,11,2,2,5,2,1,2
46,Yes,Travel_Rarely,624,Research & Development,3,0,Life Sciences,0,62,0,Male,100,3,4,Laboratory Technician,4,Single,5379,19296,11,Y,Yes,12,5,6,78,1,25,1,2,0,2,1,0
46,No,Travel_Rarely,992,Human Resources,2,0,Life Sciences,0,1313,2,Female,43,5,2,Human Resources,0,Single,3421,22957,5,Y,No,14,2,4,80,0,9,4,3,5,5,6,9
35,No,Travel_Rarely,1199,Research & Development,2,2,Other,2,941,2,Male,101,3,0,Research Scientist,0,Single,2800,3341,4,Y,Yes,10,5,2,79,0,8,0,1,2,1,2,1
53,No,Travel_Rarely,1437,Sales,4,1,Marketing,0,204,1,Male,32,2,4,Sales Representative,1,Married,2306,16047,1,Y,Yes,18,5,3,81,0,11,5,3,9,6,2,7
28,No,Non-Travel,1451,Research & Development,3,4,Medical,1,225,1,Male,79,3,2,Research Scientist,2,Divorced,2565,25325,0,Y,Yes,15,4,3,80,2,3,4,4,0,0,0,0
55,No,Travel_Rarely,971,Research & Development,9,5,Life Sciences,0,732,1,Male,59,5,5,Research Director,4,Married,14812,13512,2,Y,No,18,5,1,78,2,33,1,3,6,1,2,4
40,No,Travel_Rarely,1490,Research & Development,18,5,Technical Degree,0,1094,3,Male,61,4,2,Healthcare Representative,5,Married,10323,26541,2,Y,No,18,3,5,80,2,16,4,5,11,12,10,0
23,No,Travel_Rarely,773,Research & Development,1,1,Life Sciences,2,1979,1,Male,47,0,3,Healthcare Representative,3,Single,4615,14122,0,Y,No,11,5,3,82,0,2,1,1,6,4,3,0
33,Yes,Travel_Rarely,374,Research & Development,25,6,Life Sciences,0,912,0,Male,85,1,1,Laboratory Technician,6,Single,2796,18014,3,Y,Yes,25,3,2,81,2,3,1,0,0,1,1,0
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1399,4,Male,71,1,2,Healthcare Representative,5,Married,10922,3450,3,Y,No,21,6,4,80,1,15,2,1,7,6,0,6
56,No,Travel_Rarely,1080,Sales,2,3,Life Sciences,0,1072,1,Female,42,4,2,Sales Executive,4,Married,10688,8392,6,Y,No,13,4,2,81,3,15,6,1,10,3,8,0
18,No,Travel_Rarely,958,Research & Development,3,3,Life Sciences,2,657,4,Female,84,3,2,Research Scientist,1,Single,2835,11757,2,Y,No,13,3,4,81,0,0,1,2,3,0,1,0
23,Yes,Travel_Rarely,866,Sales,18,3,Marketing,1,950,5,Male,34,0,3,Sales Representative,0,Married,2415,18800,0,Y,Yes,16,2,1,80,3,3,0,3,2,0,1,0
30,No,Travel_Rarely,1290,Sales,30,4,Technical Degree,2,1568,3,Male,31,1,4,Sales Executive,2,Married,9249,17797,1,Y,No,13,2,1,80,1,11,3,1,6,1,1,1
